collection_no,occurrences.class_name,occurrences.order_name,occurrences.family_name,occurrences.genus_reso,occurrences.genus_name,occurrences.species_reso,occurrences.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collections.country,collections.paleolatdec,collections.paleolngdec,collections.stage,collections.10mybin,collections.ma_max,collections.ma_min,collections.lithology1,collections.environment
12307,Cephalopoda,Ammonoidea,,,Orthosphinctes,,tiziani,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12307,Cephalopoda,Ammonoidea,,,Orthosphinctes,"n. sp.",alternans,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12307,Cephalopoda,Ammonoidea,,,Orthosphinctes,"n. sp.",sp.,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12307,Cephalopoda,Ammonoidea,,,Lithacoceras,,grandiplex,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,Haploceratidae,,Glochiceras,,modestiforme,,Glochiceras,,modestiforme,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Taramelliceras,,litocerum,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Taramelliceras,?,wenzeli,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Orthosphinctes,,colubrinus,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Microbiplices,,microbiplex,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Idoceras,,minutum,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Idoceras,,schroederi,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Idoceras,,laxevolutum,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12308,Cephalopoda,Ammonoidea,,,Idoceras,,planula,,,,,France,36.89,14.42,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12328,Cephalopoda,Ammonoidea,,,Sutneria,,platynota,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12328,Cephalopoda,Ammonoidea,,,Ataxioceras,aff.,lautum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Sutneria,,cyclodorsata,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Taramelliceras,,strombecki,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Streblites,,frotho,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Bivalvia,Pectinoida,Pseudomonotidae,,Pseudomonotis,,similis,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Orthosphinctes,,inconditus,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Ataxioceras,,hippolytense,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Ataxioceras,,evolutum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Ataxioceras,,lussasense,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12340,Cephalopoda,Ammonoidea,,,Ataxioceras,,pseudoeffrenatum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Creniceras,,dentatum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Taramelliceras,," strombecki",,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Streblites,,frotho,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Orthosphinctes,,inconditus,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Ataxioceras,,hippolytense,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Ataxioceras,,evolutum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Ataxioceras,,"lothari lothari",,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Ataxioceras,,"lothari huguenini",,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Ataxioceras,,discoidale,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12341,Cephalopoda,Ammonoidea,,,Ataxioceras,,"hypselocyclum hypselocyclum",,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Streblites,,frotho,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Streblites,,tenuilobatus,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Creniceras,,dentatum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Taramelliceras,,strombecki,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Taramelliceras,,trachinotum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Idoceras,,balderum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Orthosphinctes,,perayensis,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,evolutum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Orthosphinctes,,inconditus,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,hippolytense,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,lothari,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,effrenatum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,planulatum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,oppeli,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,discoidale,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12342,Cephalopoda,Ammonoidea,,,Ataxioceras,,hypselocyclum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12343,Cephalopoda,Ammonoidea,,,Streblites,,tenuilobatus,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12343,Cephalopoda,Ammonoidea,,,Creniceras,,dentatum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12343,Cephalopoda,Ammonoidea,,,Taramelliceras,,trachinotum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12343,Cephalopoda,Ammonoidea,,,Idoceras,,balderum,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12343,Cephalopoda,Ammonoidea,,,Aspidoceras,,uhlandi,,,,,France,35.80,14.31,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12348,Cephalopoda,Ammonoidea,,,Sutneria,,platynota,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12348,Cephalopoda,Ammonoidea,,,Taramelliceras,,subnereus,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12348,Cephalopoda,Ammonoidea,,,Taramelliceras,,rigidum,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12348,Cephalopoda,Ammonoidea,Haploceratidae,,Glochiceras,,lingulatum,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12348,Cephalopoda,Ammonoidea,,,Orthosphinctes,,polygyratus,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12348,Cephalopoda,Ammonoidea,,,Orthosphinctes,,evolutus,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Ataxioceras,,hippolytense,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Taramelliceras,,strombecki,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Orthosphinctes,,inconditus,,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Ataxioceras,,"lothari lothari",,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Ataxioceras,,"lothari huguenini",,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Ataxioceras,,"oppeli oppeli",,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Ataxioceras,,"hypselocyclum hypselocyclum",,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12349,Cephalopoda,Ammonoidea,,,Ataxioceras,,"hypselocyclum hypselocyclum",,,,,France,34.99,13.73,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""",
12362,Cephalopoda,Ammonoidea,,,Sutneria,,platynota,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Taramelliceras,,rigidum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Sutneria,,platynota,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Taramelliceras,,rigidum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Aspidoceras,,circumspinosum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,enayi,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,"desmoides quenstedti",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,"desmoides desmoides",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,"desmoides debelmasi",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,proinconditus,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,schaireri,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,pseudoachilles,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Orthosphinctes,,blondeti,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12362,Cephalopoda,Ammonoidea,,,Ataxioceras,,guilherandense,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Sutneria,,cyclodorsata,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Taramelliceras,,strombecki,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Taramelliceras,,trachinotum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Creniceras,,dentatum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Streblites,,frotho,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Streblites,,tenuilobatus,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Bivalvia,Pectinoida,Pseudomonotidae,,Pseudomonotis,,similis,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Orthosphinctes,,inconditus,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Orthosphinctes,,tintanti,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Orthosphinctes,,perayensis,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,hippolytense,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,lussasense,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,"lothari lothari",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,"lothari huguenini",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,evolutum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,"oppeli oppeli",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,"oppeli parvum",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Orthosphinctes,,davidi,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,cardoti,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,discoidale,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,"hypselocyclum hypselocyclum",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12363,Cephalopoda,Ammonoidea,,,Ataxioceras,,"hypselocyclum semistriatum",,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12364,Cephalopoda,Ammonoidea,,,Taramelliceras,,trachinotum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12364,Cephalopoda,Ammonoidea,,,Creniceras,,dentatum,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12364,Cephalopoda,Ammonoidea,,,Streblites,,tenuilobatus,,,,,France,35.42,14.43,Kimmeridgian,"Jurassic 5",155.700,150.800,"""carbonate""","carbonate indet."
12924,Cephalopoda,Ammonoidea,Haploceratidae,,Glochiceras,,subclausum,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Cephalopoda,Ammonoidea,,,Trimarginites,,arolicus,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Cephalopoda,Ammonoidea,,,Trimarginites,,stenorhynchus,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Cephalopoda,Ammonoidea,,,Trimarginites,,sp.,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Cephalopoda,Ammonoidea,,,Taramelliceras,cf.,dentostriatum,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Rhynchonellata,Terebratulida,Lobothyrididae,,Argovithyris,,birmensdorfensis,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Rhynchonellata,Terebratulida,,,Placothyris,,rollieri,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Rhynchonellata,Rhynchonellida,Basiliolidae,,Lacunosella,,arolica,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,Rhynchonellata,Terebratulida,Nucleatidae,,Nucleata,,douvillei,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12924,,,,,Zitteliana,cf.,orbis,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12925,Cephalopoda,Ammonoidea,,,Trimarginites,,arolicus,,,,,Switzerland,38.64,17.10,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12925,Rhynchonellata,Terebratulida,Lobothyrididae,,Argovithyris,,birmensdorfensis,,,,,Switzerland,38.64,17.10,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12925,Rhynchonellata,Rhynchonellida,Basiliolidae,,Lacunosella,,arolica,,,,,Switzerland,38.64,17.10,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12925,Rhynchonellata,Terebratulida,Cancellothyrididae,,Cruralina,,substriata,,,,,Switzerland,38.64,17.10,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12925,Rhynchonellata,Terebratulida,Kingenidae,,Dictyothyropsis,,runcinata,,,,,Switzerland,38.64,17.10,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12926,Cephalopoda,Ammonoidea,,,Trimarginites,,arolicus,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12926,Rhynchonellata,Terebratulida,Lobothyrididae,,Argovithyris,,birmensdorfensis,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""","marine indet."
12927,Cephalopoda,Ammonoidea,Haploceratidae,,Glochiceras,,subclausum,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12927,Cephalopoda,Ammonoidea,,,Perisphinctes,,sp.,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12927,Rhynchonellata,Terebratulida,Lobothyrididae,,Argovithyris,,birmensdorfensis,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12927,Rhynchonellata,Rhynchonellida,Basiliolidae,,Lacunosella,,arolica,,,,,Switzerland,38.04,16.92,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12978,Cephalopoda,Belemnitida,,,Hibolites,,pressulus,,,,,France,36.94,15.29,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12978,Bivalvia,Carditoida,Astartidae,,Astarte,,girardoti,,,,,France,36.94,15.29,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12978,Crinoidea,Isocrinida,,,Balanocrinus,,pentagonalis,,,,,France,36.94,15.29,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12978,Gastropoda,Sorbeoconcha,Cerithiidae,,Cerithium,,girardoti,,,,,France,36.94,15.29,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12978,Rhynchonellata,Terebratulida,Lobothyrididae,,Aromasithyris,,haasi,,,,,France,36.94,15.29,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12978,Rhynchonellata,Terebratulida,Zeilleriidae,,Aulacothyris,,impressa,,,,,France,36.94,15.29,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12978,Rhynchonellata,Rhynchonellida,Rhynchonellidae,,Thurmannella,,obtrita,,,,,France,36.94,15.29,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12979,Cephalopoda,Ammonoidea,,,Cardioceras,,zenaidae,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12979,Rhynchonellata,Terebratulida,Lobothyrididae,,Aromasithyris,,andelotensis,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12980,,,,,Tornquistes,,sp.,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12980,Cephalopoda,Ammonoidea,,,Cardioceras,,sp.,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12980,Rhynchonellata,Terebratulida,Lobothyrididae,,Aromasithyris,,andelotensis,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,marl,
12981,Cephalopoda,Ammonoidea,,,Perisphinctes,,parandieri,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12981,Rhynchonellata,Terebratulida,Postepithyrididae,,Moeschia,,alata,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12981,Rhynchonellata,Terebratulida,Lobothyrididae,,Argovithyris,,birmensdorfensis,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
12981,Rhynchonellata,Terebratulida,Dictyothyrididae,,Dictyothyris,,kurri,,,,,France,37.93,15.19,Oxfordian,"Jurassic 5",161.200,155.700,"""limestone""",
